MemberInternalID,BranchID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RCategory,FCategory,MCategory,Segmentation,AOV,Branch_Name,Age,isCheating
87,3,1781,24,1867500.0,33,32.857142857142854,25.18034113126137,30.345827996134744,Low,High,High,Can't Lose Them,77812.5,Graha Family,32.0,0
88,10,2408,2,85000.0,33,1.4285714285714286,1.146093170633048,11.85822153306816,Low,Medium,Low,Hibernating,42500.0,Bukit Darmo Golf,37.0,0
89,10,1771,44,3829500.0,33,61.42857142857143,51.63486819928538,48.6878132092856,Low,High,High,Can't Lose Them,87034.09090909091,Bukit Darmo Golf,48.0,0
90,3,1629,19,1372500.0,33,25.71428571428571,18.50603384345716,25.74010651924762,Low,High,High,Can't Lose Them,72236.84210526316,Graha Family,30.0,0
91,4,1817,10,660000.0,33,12.857142857142856,8.89907638373896,18.252073080293936,Low,Medium,Medium,Hibernating,66000.0,Sukomanunggal,34.0,0
92,6,228,52,3917500.0,33,72.85714285714285,52.82141171711724,52.89285152475336,Low,High,High,Can't Lose Them,75336.53846153847,Citraland (9GO),32.0,0
93,3,1830,1,65000.0,33,0.0,0.8764241893076249,11.292141396435875,Low,Low,Low,Lost,65000.0,Graha Family,42.0,1
94,3,270,15,1232500.0,33,20.0,16.618350974179194,23.206116991393063,Low,High,High,Can't Lose Them,82166.66666666667,Graha Family,25.0,0
95,4,1848,12,732500.0,33,15.714285714285714,9.87662644104362,19.530304051776444,Low,Medium,Medium,Hibernating,61041.66666666666,Sukomanunggal,25.0,0
96,3,821,6,400000.0,33,7.142857142857142,5.393379626508461,15.178745589788534,Low,Medium,Medium,Hibernating,66666.66666666667,Graha Family,6.0,0
97,4,961,5,550000.0,33,5.714285714285714,7.415896986449133,15.376727566911615,Low,Medium,Medium,Hibernating,110000.0,Sukomanunggal,32.0,0
97,4,1678,59,4367500.0,33,82.85714285714286,58.88896379693925,58.24870221802737,Low,High,High,Can't Lose Them,74025.42372881356,Sukomanunggal,32.0,1
98,4,463,40,3685000.0,33,55.71428571428572,49.6865098092092,46.13359850783164,Low,High,High,Can't Lose Them,92125.0,Sukomanunggal,47.0,0
101,10,2312,2,175000.0,33,1.4285714285714286,2.3596035865974514,12.262725005056296,Low,Medium,Medium,Hibernating,87500.0,Bukit Darmo Golf,52.0,0
102,5,55,20,1720000.0,100,27.142857142857142,23.191532393986385,50.11146317894784,High,High,High,Champions,86000.0,Klampis,52.0,0
104,4,323,19,1392500.0,33,25.71428571428571,18.775702824782577,25.82999617968943,Low,High,High,Can't Lose Them,73289.47368421052,Sukomanunggal,39.0,0
105,4,543,36,3172500.0,33,50.0,42.776242162745234,41.925414054248414,Low,High,High,Can't Lose Them,88125.0,Sukomanunggal,33.0,0
106,3,111,28,3237500.0,67,38.57142857142858,43.65266635205285,49.74136497449381,Medium,High,High,At Risk,115625.0,Graha Family,37.0,0
107,10,87,32,3115000.0,100,44.285714285714285,42.00094384143464,62.09555270904964,High,High,High,Champions,97343.75,Bukit Darmo Golf,43.0,0
108,5,75,46,3630000.0,100,64.28571428571429,48.94492011056428,71.07687813209286,High,High,High,Champions,78913.04347826086,Klampis,35.0,0
109,4,1749,22,1860000.0,33,30.0,25.07921526326434,29.35973842108812,Low,High,High,Can't Lose Them,84545.45454545454,Sukomanunggal,34.0,0
109,3,1636,1,85000.0,33,0.0,1.146093170633048,11.382031056877684,Low,Low,Low,Lost,85000.0,Graha Family,34.0,1
110,5,1922,8,515000.0,33,10.0,6.943976269129644,16.64799208970988,Low,Medium,Medium,Hibernating,64375.0,Klampis,27.0,0
111,4,32,30,2537500.0,100,41.42857142857143,34.21425200566305,58.547607811411496,High,High,High,Champions,84583.33333333333,Sukomanunggal,25.0,0
112,5,906,20,1935000.0,33,27.142857142857142,26.09047394323468,28.74444369536394,Low,High,High,Can't Lose Them,96750.0,Klampis,32.0,0
113,4,1760,17,1290000.0,33,22.857142857142858,17.393649295489784,24.41693071754421,Low,High,High,Can't Lose Them,75882.35294117648,Sukomanunggal,26.0,0
114,5,730,19,1155000.0,33,25.71428571428571,15.573383671543182,24.762556461942964,Low,High,High,Can't Lose Them,60789.47368421053,Klampis,25.0,0
115,5,2058,9,740000.0,33,11.428571428571429,9.977752309040651,18.13544124587069,Low,Medium,Medium,Hibernating,82222.22222222222,Klampis,43.0,0
116,5,1067,16,1605000.0,33,21.428571428571427,21.6409357513652,25.35650239331221,Low,High,High,Can't Lose Them,100312.5,Klampis,61.0,0
117,3,26,54,5145000.0,100,75.71428571428571,69.37234544596508,81.6955437200836,High,High,High,Champions,95277.77777777778,Graha Family,33.0,0
119,2,9,18,2122500.0,100,24.285714285714285,28.61862064316052,50.96811164295826,High,High,High,Champions,117916.66666666669,Intro,33.0,0
120,2,29,49,5290000.0,100,68.57142857142857,71.3274455605744,79.96629137733431,High,High,High,Champions,107959.1836734694,Intro,30.0,0
121,4,1683,14,1032500.0,33,18.571428571428573,13.921661160924964,21.831029910784512,Low,High,Medium,Can't Lose Them,73750.0,Sukomanunggal,28.0,0
122,3,492,26,1815000.0,33,35.714285714285715,24.47246005528214,31.062248589855955,Low,High,High,Can't Lose Them,69807.69230769231,Graha Family,42.0,0
123,3,2337,3,165000.0,33,2.857142857142857,2.22476909593474,12.693970651025865,Low,Medium,Medium,Hibernating,55000.0,Graha Family,40.0,1
123,3,1312,27,2320000.0,33,37.142857142857146,31.28160183374907,33.808152992202075,Low,High,High,Can't Lose Them,85925.92592592593,Graha Family,40.0,0
124,4,329,48,3810000.0,33,67.14285714285714,51.37194094249309,50.50493269511674,Low,High,High,Can't Lose Them,79375.0,Sukomanunggal,30.0,0
125,10,2407,2,85000.0,33,1.4285714285714286,1.146093170633048,11.85822153306816,Low,Medium,Low,Hibernating,42500.0,Bukit Darmo Golf,6.0,0
126,5,865,21,1812500.0,33,28.57142857142857,24.438751432616463,28.670060001348343,Low,High,High,Can't Lose Them,86309.52380952382,Klampis,6.0,0
127,5,1609,3,187500.0,33,2.857142857142857,2.5281466999258413,12.795096519022898,Low,Medium,Medium,Hibernating,62500.0,Klampis,42.0,0
128,5,1229,60,4592500.0,33,84.28571428571429,61.92273983685027,59.73615137418818,Low,High,High,Can't Lose Them,76541.66666666667,Klampis,24.0,0
129,3,1765,10,940000.0,33,12.857142857142856,12.674442122294884,19.51052832647925,Low,Medium,Medium,Hibernating,94000.0,Graha Family,27.0,0
131,2,622,9,685000.0,33,11.428571428571429,9.23616261039574,17.888244679655724,Low,Medium,Medium,Hibernating,76111.11111111111,Intro,23.0,0
132,5,2407,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Klampis,41.0,0
133,4,1781,10,685000.0,33,12.857142857142856,9.23616261039574,18.3644351558462,Low,Medium,Medium,Hibernating,68500.0,Sukomanunggal,24.0,0
134,3,2368,2,100000.0,33,1.4285714285714286,1.3483449066271151,11.925638778399517,Low,Medium,Low,Hibernating,50000.0,Graha Family,46.0,0
135,3,1996,6,365000.0,33,7.142857142857142,4.921458909188971,15.02143868401537,Low,Medium,Medium,Hibernating,60833.333333333336,Graha Family,23.0,0
136,5,1937,16,1155000.0,33,21.428571428571427,15.573383671543182,23.333985033371537,Low,High,High,Can't Lose Them,72187.5,Klampis,31.0,0
138,4,80,14,1507500.0,100,18.571428571428573,20.32629946740376,46.29924267961078,High,High,High,Champions,107678.57142857143,Sukomanunggal,34.0,0
139,4,78,53,5375000.0,100,74.28571428571429,72.47353873120744,82.2530843389739,High,High,High,Champions,101415.09433962264,Sukomanunggal,46.0,0
140,3,1552,7,620000.0,33,8.571428571428571,8.359738421088114,16.643722330838894,Low,Medium,Medium,Hibernating,88571.42857142857,Graha Family,31.0,0
141,4,907,33,2365000.0,33,45.71428571428572,31.888357041731275,36.867547585339,Low,High,High,Can't Lose Them,71666.66666666667,Sukomanunggal,51.0,0
142,5,2238,3,275000.0,33,2.857142857142857,3.707948493224567,13.188363783455806,Low,Medium,Medium,Hibernating,91666.66666666669,Klampis,48.0,0
143,5,161,14,1260000.0,67,18.571428571428573,16.98914582350165,34.18685813164341,Medium,High,High,At Risk,90000.0,Klampis,37.0,0
144,2,58,54,4781500.0,100,75.71428571428571,64.47111171037551,80.06179914155375,High,High,High,Champions,88546.29629629629,Intro,42.0,0
145,4,501,25,2582500.0,33,34.285714285714285,34.82100721364525,34.03557383311985,Low,High,High,Can't Lose Them,103300.0,Sukomanunggal,39.0,0
146,10,1194,13,945000.0,33,17.142857142857142,12.741859367626237,20.961572170161123,Low,Medium,Medium,Hibernating,72692.30769230769,Bukit Darmo Golf,33.0,0
147,10,1659,5,257500.0,33,5.714285714285714,3.471988134564822,14.06209128295018,Low,Medium,Medium,Hibernating,51500.0,Bukit Darmo Golf,6.0,0
148,5,1543,24,1755000.0,33,32.857142857142854,23.66345311130587,29.84019865614958,Low,High,High,Can't Lose Them,73125.0,Klampis,15.0,0
149,4,2407,1,25000.0,33,0.0,0.3370862266567788,11.11236207555226,Low,Low,Low,Lost,25000.0,Sukomanunggal,49.0,0
151,5,793,28,2747500.0,33,38.57142857142858,37.04577630957999,36.205734960336194,Low,High,High,Can't Lose Them,98125.0,Klampis,33.0,0
152,4,1539,5,210000.0,33,5.714285714285714,2.8315243039169418,13.848603339400889,Low,Medium,Medium,Hibernating,42000.0,Sukomanunggal,34.0,0
153,4,1765,23,1962500.0,33,31.428571428571427,26.46126879255713,30.29661340704285,Low,High,High,Can't Lose Them,85326.08695652174,Sukomanunggal,31.0,0
154,5,703,39,3467000.0,33,54.285714285714285,46.747117912762086,44.67761073282546,Low,High,High,Can't Lose Them,88897.43589743589,Klampis,43.0,0
155,3,696,51,5957500.0,33,71.42857142857143,80.32764781231039,61.58540641362728,Low,High,High,Can't Lose Them,116813.72549019608,Graha Family,30.0,0
157,5,23,31,2777500.0,100,42.85714285714285,37.45027978156813,60.10247421290367,High,High,High,Champions,89596.7741935484,Klampis,24.0,0
157,3,1019,1,85000.0,33,0.0,1.146093170633048,11.382031056877684,Low,Low,Low,Lost,85000.0,Graha Family,24.0,1
159,10,2407,2,145000.0,33,1.4285714285714286,1.955100114609317,12.127890514393584,Low,Medium,Medium,Hibernating,72500.0,Bukit Darmo Golf,32.0,0
160,3,1179,9,700000.0,33,11.428571428571429,9.438414346389806,17.95566192498708,Low,Medium,Medium,Hibernating,77777.77777777778,Graha Family,31.0,0
161,3,647,6,580000.0,33,7.142857142857142,7.820400458437268,15.987752533764803,Low,Medium,Medium,Hibernating,96666.66666666669,Graha Family,62.0,0
161,3,1031,24,1777500.0,33,32.857142857142854,23.96683071529697,29.94132452414661,Low,High,High,Can't Lose Them,74062.5,Graha Family,62.0,1
162,6,1451,23,1500000.0,33,31.428571428571427,20.22517359940673,28.21791500932605,Low,High,High,Can't Lose Them,65217.391304347824,Citraland (9GO),32.0,0
163,4,1772,17,2325000.0,33,22.857142857142858,31.34901907908043,29.068720645407765,Low,High,High,Can't Lose Them,136764.70588235295,Sukomanunggal,33.0,0
164,3,18,49,4800000.0,100,68.57142857142857,64.72055551810153,77.76399469651004,High,High,High,Champions,97959.1836734694,Graha Family,31.0,0
165,5,2222,4,540000.0,33,4.285714285714286,7.281062495786422,14.855592260500236,Low,Medium,Medium,Hibernating,135000.0,Klampis,6.0,0
166,3,1652,10,947500.0,33,12.857142857142856,12.775567990291917,19.544236949144924,Low,Medium,Medium,Hibernating,94750.0,Graha Family,36.0,0
167,3,1208,51,4337500.0,33,71.42857142857143,58.48446032495113,54.304343917840846,Low,High,High,Can't Lose Them,85049.01960784313,Graha Family,36.0,0
168,3,1303,12,925000.0,33,15.714285714285714,12.472190386300817,20.395492033528843,Low,Medium,Medium,Hibernating,77083.33333333333,Graha Family,31.0,0
169,4,778,25,1762500.0,33,34.285714285714285,23.764578979302904,30.35009775500573,Low,High,High,Can't Lose Them,70500.0,Sukomanunggal,41.0,0
170,10,1683,33,2337000.0,33,45.71428571428572,31.51082046787568,36.74170206072046,Low,High,High,Can't Lose Them,70818.18181818182,Bukit Darmo Golf,24.0,0
171,4,2314,4,240000.0,33,4.285714285714286,3.2360277759050766,13.50724735387312,Low,Medium,Medium,Hibernating,60000.0,Sukomanunggal,30.0,0
172,3,1452,5,217500.0,33,5.714285714285714,2.932650171913976,13.882311962066565,Low,Medium,Medium,Hibernating,43500.0,Graha Family,,0
173,4,2072,14,1465000.0,33,18.571428571428573,19.75325288208724,23.774893817838603,Low,High,High,Can't Lose Them,104642.85714285714,Sukomanunggal,63.0,0
173,3,1640,1,65000.0,33,0.0,0.8764241893076249,11.292141396435875,Low,Low,Low,Lost,65000.0,Graha Family,63.0,1
174,10,93,24,1970000.0,67,32.857142857142854,26.56239466055417,42.13984583923234,Medium,High,High,At Risk,82083.33333333333,Bukit Darmo Golf,32.0,0
175,3,1788,19,1880000.0,33,25.71428571428571,25.348884244589765,28.02105665295849,Low,High,High,Can't Lose Them,98947.36842105264,Graha Family,51.0,0
176,4,1102,1,110000.0,33,0.0,1.4831793972898266,11.49439313242994,Low,Low,Low,Lost,110000.0,Sukomanunggal,43.0,1
176,4,1707,27,2567500.0,33,37.142857142857146,34.61875547765118,34.92053754016944,Low,High,High,Can't Lose Them,95092.5925925926,Sukomanunggal,43.0,0
177,5,33,27,2225000.0,100,37.142857142857146,30.000674172453312,55.71451043843681,High,High,High,Champions,82407.4074074074,Klampis,57.0,0
178,3,149,18,1297500.0,67,24.285714285714285,17.49477516348682,36.2601631497337,Medium,High,High,At Risk,72083.33333333333,Graha Family,23.0,0
